Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Accrual Date
CTRI,CENTURI HOLDINGS INC,Industrials,Equity,"713,568.18",0.00,"713,568.18","21,983.00",32.46,United States,NYSE,USD,1.00,--
MCY,MERCURY GENERAL CORP,Financials,Equity,"710,629.15",0.00,"710,629.15","7,205.00",98.63,United States,NYSE,USD,1.00,--
NHC,NATIONAL HEALTHCARE CORP,Health Care,Equity,"710,874.36",0.00,"710,874.36","3,591.00",197.96,United States,Nyse Mkt Llc,USD,1.00,--
NGVT,INGEVITY CORP,Materials,Equity,"710,987.94",0.00,"710,987.94","9,962.00",71.37,United States,NYSE,USD,1.00,--
ABM,ABM INDUSTRIES INC,Industrials,Equity,"711,001.83",0.00,"711,001.83","17,941.00",39.63,United States,NYSE,USD,1.00,--
IPGP,IPG PHOTONICS CORP,Information Technology,Equity,"711,316.80",0.00,"711,316.80","6,768.00",105.10,United States,NASDAQ,USD,1.00,--
DAVE,DAVE INC CLASS A,Financials,Equity,"702,532.04",0.00,"702,532.04","2,996.00",234.49,United States,NASDAQ,USD,1.00,--
BATRK,ATLANTA BRAVES HOLDINGS INC SERIES,Communication,Equity,"700,770.24",0.00,"700,770.24","13,773.00",50.88,United States,NASDAQ,USD,1.00,--
PENN,PENN ENTERTAINMENT INC,Consumer Discretionary,Equity,"701,079.04",0.00,"701,079.04","44,288.00",15.83,United States,NASDAQ,USD,1.00,--
EOSE,EOS ENERGY ENTERPRISES INC CLASS A,Industrials,Equity,"700,095.47",0.00,"700,095.47","85,691.00",8.17,United States,NASDAQ,USD,1.00,--
SBCF,SEACOAST BANKING OF FLORIDA,Financials,Equity,"697,723.84",0.00,"697,723.84","23,012.00",30.32,United States,NASDAQ,USD,1.00,--
FCPT,FOUR CORNERS PROPERTY INC TRUST,Real Estate,Equity,"698,050.21",0.00,"698,050.21","28,457.00",24.53,United States,NYSE,USD,1.00,--
GPOR,GULFPORT ENERGY CORP,Energy,Equity,"695,241.44",0.00,"695,241.44","3,824.00",181.81,United States,NYSE,USD,1.00,--
BCRX,BIOCRYST PHARMACEUTICALS INC,Health Care,Equity,"695,605.02",0.00,"695,605.02","72,686.00",9.57,United States,NASDAQ,USD,1.00,--
IMVT,IMMUNOVANT INC,Health Care,Equity,"692,665.28",0.00,"692,665.28","23,918.00",28.96,United States,NASDAQ,USD,1.00,--
CAKE,CHEESECAKE FACTORY INC,Consumer Discretionary,Equity,"693,881.68",0.00,"693,881.68","11,906.00",58.28,United States,NASDAQ,USD,1.00,--
PRVA,PRIVIA HEALTH GROUP INC,Health Care,Equity,"694,085.84",0.00,"694,085.84","29,866.00",23.24,United States,NASDAQ,USD,1.00,--
CWT,CALIFORNIA WATER SERVICE GROUP,Utilities,Equity,"689,508.05",0.00,"689,508.05","15,869.00",43.45,United States,NYSE,USD,1.00,--
UPST,UPSTART HOLDINGS INC,Financials,Equity,"690,074.17",0.00,"690,074.17","23,227.00",29.71,United States,NASDAQ,USD,1.00,--
IMNM,IMMUNOME INC,Health Care,Equity,"690,106.80",0.00,"690,106.80","31,340.00",22.02,United States,NASDAQ,USD,1.00,--
SUPN,SUPERNUS PHARMACEUTICALS INC,Health Care,Equity,"686,592.00",0.00,"686,592.00","13,410.00",51.20,United States,NASDAQ,USD,1.00,--
CURB,CURBLINE PROPERTIES,Real Estate,Equity,"683,740.12",0.00,"683,740.12","24,542.00",27.86,United States,NYSE,USD,1.00,--
WAFD,WAFD INC,Financials,Equity,"683,949.28",0.00,"683,949.28","19,699.00",34.72,United States,NASDAQ,USD,1.00,--
FRHC,FREEDOM HOLDING CORP,Financials,Equity,"681,665.19",0.00,"681,665.19","4,813.00",141.63,United States,NASDAQ,USD,1.00,--
UE,URBAN EDGE PROPERTIES,Real Estate,Equity,"682,453.23",0.00,"682,453.23","31,639.00",21.57,United States,NYSE,USD,1.00,--
RRR,RED ROCK RESORTS ORS CLASS A INC,Consumer Discretionary,Equity,"678,838.96",0.00,"678,838.96","13,166.00",51.56,United States,NASDAQ,USD,1.00,--
ARQT,ARCUTIS BIOTHERAPEUTICS INC,Health Care,Equity,"679,800.12",0.00,"679,800.12","31,516.00",21.57,United States,NASDAQ,USD,1.00,--
DNOW,DNOW INC,Industrials,Equity,"679,896.65",0.00,"679,896.65","51,005.00",13.33,United States,NYSE,USD,1.00,--
AKR,ACADIA REALTY TRUST REIT,Real Estate,Equity,"680,446.14",0.00,"680,446.14","32,142.00",21.17,United States,NYSE,USD,1.00,--
KNTK,KINETIK HOLDINGS INC CLASS A,Energy,Equity,"680,456.52",0.00,"680,456.52","13,358.00",50.94,United States,NYSE,USD,1.00,--
ACHC,ACADIA HEALTHCARE COMPANY INC,Health Care,Equity,"674,502.40",0.00,"674,502.40","25,168.00",26.80,United States,NASDAQ,USD,1.00,--
DBRG,DIGITALBRIDGE GROUP INC CLASS A,Financials,Equity,"674,820.72",0.00,"674,820.72","43,092.00",15.66,United States,NYSE,USD,1.00,--
NSIT,INSIGHT ENTERPRISES INC,Information Technology,Equity,"672,894.85",0.00,"672,894.85","7,531.00",89.35,United States,NASDAQ,USD,1.00,--
MTX,MINERALS TECHNOLOGIES INC,Materials,Equity,"667,378.75",0.00,"667,378.75","8,275.00",80.65,United States,NYSE,USD,1.00,--
BANF,BANCFIRST CORP,Financials,Equity,"665,910.08",0.00,"665,910.08","6,116.00",108.88,United States,NASDAQ,USD,1.00,--
LINE,LINEAGE INC,Real Estate,Equity,"666,372.20",0.00,"666,372.20","16,913.00",39.40,United States,NASDAQ,USD,1.00,--
CACC,CREDIT ACCEPTANCE CORP,Financials,Equity,"663,098.58",0.00,"663,098.58","1,213.00",546.66,United States,NASDAQ,USD,1.00,--
PLUS,EPLUS,Information Technology,Equity,"663,495.64",0.00,"663,495.64","7,772.00",85.37,United States,NASDAQ,USD,1.00,--
AMSC,AMERICAN SUPERCONDUCTOR CORP,Industrials,Equity,"663,893.90",0.00,"663,893.90","12,137.00",54.70,United States,NASDAQ,USD,1.00,--
SPB,SPECTRUM BRANDS HOLDINGS INC,Consumer Staples,Equity,"664,177.76",0.00,"664,177.76","8,296.00",80.06,United States,NYSE,USD,1.00,--
TXG,10X GENOMICS INC CLASS A,Health Care,Equity,"664,946.48",0.00,"664,946.48","30,899.00",21.52,United States,NASDAQ,USD,1.00,--
CXW,CORECIVIC REIT INC,Industrials,Equity,"664,997.50",0.00,"664,997.50","31,294.00",21.25,United States,NYSE,USD,1.00,--
HUBG,HUB GROUP INC CLASS A,Industrials,Equity,"662,046.66",0.00,"662,046.66","17,754.00",37.29,United States,NASDAQ,USD,1.00,--
RARE,ULTRAGENYX PHARMACEUTICAL INC,Health Care,Equity,"662,286.00",0.00,"662,286.00","25,670.00",25.80,United States,NASDAQ,USD,1.00,--
PK,PARK HOTELS RESORTS INC,Real Estate,Equity,"662,665.50",0.00,"662,665.50","60,795.00",10.90,United States,NYSE,USD,1.00,--
NTCT,NETSCOUT SYSTEMS INC,Information Technology,Equity,"659,877.24",0.00,"659,877.24","16,946.00",38.94,United States,NASDAQ,USD,1.00,--
DOCS,DOXIMITY INC CLASS A,Health Care,Equity,"660,210.58",0.00,"660,210.58","36,658.00",18.01,United States,NYSE,USD,1.00,--
OSW,ONESPAWORLD HOLDINGS LTD,Consumer Discretionary,Equity,"660,290.40",0.00,"660,290.40","27,720.00",23.82,United States,NASDAQ,USD,1.00,--
HUN,HUNTSMAN CORP,Materials,Equity,"660,435.12",0.00,"660,435.12","46,152.00",14.31,United States,NYSE,USD,1.00,--
ATEN,A10 NETWORKS INC,Information Technology,Equity,"658,228.49",0.00,"658,228.49","23,483.00",28.03,United States,NYSE,USD,1.00,--
TENB,TENABLE HOLDINGS INC,Information Technology,Equity,"655,831.50",0.00,"655,831.50","32,070.00",20.45,United States,NASDAQ,USD,1.00,--
IBRX,IMMUNITYBIO INC,Health Care,Equity,"653,238.80",0.00,"653,238.80","80,152.00",8.15,United States,NASDAQ,USD,1.00,--
ATRO,ASTRONICS CORP,Industrials,Equity,"651,341.25",0.00,"651,341.25","7,875.00",82.71,United States,NASDAQ,USD,1.00,--
CSGS,CSG SYSTEMS INTERNATIONAL INC,Industrials,Equity,"651,410.40",0.00,"651,410.40","8,072.00",80.70,United States,NASDAQ,USD,1.00,--
HLIO,HELIOS TECHNOLOGIES INC,Industrials,Equity,"651,546.95",0.00,"651,546.95","8,335.00",78.17,United States,NYSE,USD,1.00,--
BANR,BANNER CORP,Financials,Equity,"650,963.52",0.00,"650,963.52","10,216.00",63.72,United States,NASDAQ,USD,1.00,--
TARS,TARSUS PHARMACEUTICALS INC,Health Care,Equity,"648,345.46",0.00,"648,345.46","9,947.00",65.18,United States,NASDAQ,USD,1.00,--
SMG,SCOTTS MIRACLE GRO,Materials,Equity,"648,495.36",0.00,"648,495.36","10,984.00",59.04,United States,NYSE,USD,1.00,--
LION,LIONSGATE STUDIOS CORP,Communication,Equity,"644,014.20",0.00,"644,014.20","50,870.00",12.66,United States,NYSE,USD,1.00,--
IDYA,IDEAYA BIOSCIENCES INC,Health Care,Equity,"641,401.60",0.00,"641,401.60","22,240.00",28.84,United States,NASDAQ,USD,1.00,--
QUBT,QUANTUM COMPUTING INC,Information Technology,Equity,"641,631.00",0.00,"641,631.00","54,700.00",11.73,United States,NASDAQ,USD,1.00,--
RSI,RUSH STREET INTERACTIVE INC CLASS,Consumer Discretionary,Equity,"640,668.60",0.00,"640,668.60","23,580.00",27.17,United States,NYSE,USD,1.00,--
PBH,PRESTIGE CONSUMER HEALTHCARE INC,Health Care,Equity,"641,136.87",0.00,"641,136.87","13,959.00",45.93,United States,NYSE,USD,1.00,--
CAR,AVIS BUDGET GROUP INC,Industrials,Equity,"637,734.12",0.00,"637,734.12","4,287.00",148.76,United States,NASDAQ,USD,1.00,--
CCC,CCC INTELLIGENT SOLUTIONS HOLDINGS,Information Technology,Equity,"635,139.28",0.00,"635,139.28","149,797.00",4.24,United States,NASDAQ,USD,1.00,--
BANC,BANC OF CALIFORNIA INC,Financials,Equity,"629,983.00",0.00,"629,983.00","33,725.00",18.68,United States,NYSE,USD,1.00,--
NMRK,NEWMARK GROUP INC CLASS A,Real Estate,Equity,"630,749.13",0.00,"630,749.13","42,647.00",14.79,United States,NASDAQ,USD,1.00,--
GOLF,ACUSHNET HOLDINGS CORP,Consumer Discretionary,Equity,"627,747.84",0.00,"627,747.84","7,296.00",86.04,United States,NYSE,USD,1.00,--
WHR,WHIRLPOOL CORP,Consumer Discretionary,Equity,"621,703.54",0.00,"621,703.54","14,618.00",42.53,United States,NYSE,USD,1.00,--
WERN,WERNER ENTERPRISES INC,Industrials,Equity,"622,485.40",0.00,"622,485.40","16,756.00",37.15,United States,NASDAQ,USD,1.00,--
AAMI,ACADIAN ASSET MANAGEMENT INC,Financials,Equity,"621,465.72",0.00,"621,465.72","8,726.00",71.22,United States,NYSE,USD,1.00,--
DCO,DUCOMMUN INC,Industrials,Equity,"616,516.53",0.00,"616,516.53","4,067.00",151.59,United States,NYSE,USD,1.00,--
FRPT,FRESHPET INC,Consumer Staples,Equity,"613,838.94",0.00,"613,838.94","12,441.00",49.34,United States,NASDAQ,USD,1.00,--
THR,THERMON GROUP HOLDINGS INC,Industrials,Equity,"615,431.70",0.00,"615,431.70","8,970.00",68.61,United States,NYSE,USD,1.00,--
TBBK,BANCORP INC,Financials,Equity,"609,865.74",0.00,"609,865.74","11,133.00",54.78,United States,NASDAQ,USD,1.00,--
DRH,DIAMONDROCK HOSPITALITY,Real Estate,Equity,"610,218.00",0.00,"610,218.00","58,116.00",10.50,United States,NASDAQ,USD,1.00,--
AUPH,AURINIA PHARMACEUTICALS INC,Health Care,Equity,"610,837.92",0.00,"610,837.92","38,563.00",15.84,United States,NASDAQ,USD,1.00,--
PRK,PARK NATIONAL CORP,Financials,Equity,"610,967.04",0.00,"610,967.04","3,648.00",167.48,United States,Nyse Mkt Llc,USD,1.00,--
HE,HAWAIIAN ELECTRIC INDUSTRIES INC,Utilities,Equity,"608,961.50",0.00,"608,961.50","44,975.00",13.54,United States,NYSE,USD,1.00,--
NWN,NORTHWEST NATURAL HOLDING COMPANY,Utilities,Equity,"609,201.46",0.00,"609,201.46","12,206.00",49.91,United States,NYSE,USD,1.00,--
WK,WORKIVA INC CLASS A,Information Technology,Equity,"606,591.96",0.00,"606,591.96","13,364.00",45.39,United States,NYSE,USD,1.00,--
BLX,BANCO LATINOAMERICANO DE COMERCIO,Financials,Equity,"603,633.96",0.00,"603,633.96","11,166.00",54.06,Panama,NYSE,USD,1.00,--
BUSE,FIRST BUSEY CORP,Financials,Equity,"603,881.95",0.00,"603,881.95","23,093.00",26.15,United States,NASDAQ,USD,1.00,--
GPGI,GPGI INC CLASS A,Information Technology,Equity,"600,370.38",0.00,"600,370.38","48,339.00",12.42,United States,NYSE,USD,1.00,--
DFTX,DEFINIUM THERAPEUTICS INC,Health Care,Equity,"600,810.35",0.00,"600,810.35","28,141.00",21.35,United States,NASDAQ,USD,1.00,--
AMRX,AMNEAL PHARMACEUTICALS INC CLASS A,Health Care,Equity,"598,401.67",0.00,"598,401.67","48,929.00",12.23,United States,NASDAQ,USD,1.00,--
VRRM,VERRA MOBILITY CORP CLASS A,Industrials,Equity,"598,621.75",0.00,"598,621.75","45,179.00",13.25,United States,NASDAQ,USD,1.00,--
CALX,CALIX NETWORKS INC,Information Technology,Equity,"598,666.20",0.00,"598,666.20","14,870.00",40.26,United States,NYSE,USD,1.00,--
SHAK,SHAKE SHACK INC CLASS A,Consumer Discretionary,Equity,"599,184.04",0.00,"599,184.04","9,683.00",61.88,United States,NYSE,USD,1.00,--
AMPX,AMPRIUS TECHNOLOGIES INC,Industrials,Equity,"596,214.68",0.00,"596,214.68","33,364.00",17.87,United States,NYSE,USD,1.00,--
LINC,LINCOLN EDUCATIONAL SERVICES CORP,Consumer Discretionary,Equity,"597,704.78",0.00,"597,704.78","11,722.00",50.99,United States,NASDAQ,USD,1.00,--
VERA,VERA THERAPEUTICS INC CLASS A,Health Care,Equity,"594,389.00",0.00,"594,389.00","15,025.00",39.56,United States,NASDAQ,USD,1.00,--
HNI,HNI CORP,Industrials,Equity,"595,219.84",0.00,"595,219.84","18,848.00",31.58,United States,NYSE,USD,1.00,--
MZTI,MARZETTI,Consumer Staples,Equity,"593,112.15",0.00,"593,112.15","5,185.00",114.39,United States,NASDAQ,USD,1.00,--
CALY,CALLAWAY GOLF COMPANY,Consumer Discretionary,Equity,"593,686.54",0.00,"593,686.54","39,007.00",15.22,United States,NYSE,USD,1.00,--
IVT,INVENTRUST PROPERTIES CORP,Real Estate,Equity,"593,858.52",0.00,"593,858.52","18,961.00",31.32,United States,NYSE,USD,1.00,--
CNS,COHEN & STEERS INC,Financials,Equity,"590,585.00",0.00,"590,585.00","8,146.00",72.50,United States,NYSE,USD,1.00,--
UTI,UNIVERSAL TECHNICAL INSTITUTE INC,Consumer Discretionary,Equity,"586,270.50",0.00,"586,270.50","14,127.00",41.50,United States,NYSE,USD,1.00,--
IRON,DISC MEDICINE INC,Health Care,Equity,"587,152.80",0.00,"587,152.80","8,424.00",69.70,United States,NASDAQ,USD,1.00,--
FRME,FIRST MERCHANTS CORP,Financials,Equity,"583,067.97",0.00,"583,067.97","14,661.00",39.77,United States,NASDAQ,USD,1.00,--
CLMT,CALUMET INC,Energy,Equity,"583,834.55",0.00,"583,834.55","18,635.00",31.33,United States,NASDAQ,USD,1.00,--
NOG,NORTHERN OIL AND GAS INC,Energy,Equity,"583,836.48",0.00,"583,836.48","24,993.00",23.36,United States,NYSE,USD,1.00,--
SHO,SUNSTONE HOTEL INVESTORS REIT INC,Real Estate,Equity,"580,419.00",0.00,"580,419.00","56,025.00",10.36,United States,NYSE,USD,1.00,--
WU,WESTERN UNION,Financials,Equity,"581,666.76",0.00,"581,666.76","69,996.00",8.31,United States,NYSE,USD,1.00,--
SMMT,SUMMIT THERAPEUTICS INC,Health Care,Equity,"578,593.44",0.00,"578,593.44","31,896.00",18.14,United States,NASDAQ,USD,1.00,--
ADNT,ADIENT PLC,Consumer Discretionary,Equity,"574,650.18",0.00,"574,650.18","25,506.00",22.53,United States,NYSE,USD,1.00,--
ADPT,ADAPTIVE BIOTECHNOLOGIES CORP,Health Care,Equity,"574,002.18",0.00,"574,002.18","43,551.00",13.18,United States,NASDAQ,USD,1.00,--
APAM,ARTISAN PARTNERS ASSET MANAGEMENT,Financials,Equity,"571,382.10",0.00,"571,382.10","15,335.00",37.26,United States,NYSE,USD,1.00,--
DHT,DHT HOLDINGS INC,Energy,Equity,"572,074.65",0.00,"572,074.65","32,049.00",17.85,Bermuda,NYSE,USD,1.00,--
DGII,DIGI INTERNATIONAL INC,Information Technology,Equity,"569,759.84",0.00,"569,759.84","8,872.00",64.22,United States,NASDAQ,USD,1.00,--
TALO,TALOS ENERGY INC,Energy,Equity,"566,666.75",0.00,"566,666.75","36,725.00",15.43,United States,NYSE,USD,1.00,--
EFSC,ENTERPRISE FINANCIAL SERVICES CORP,Financials,Equity,"568,170.90",0.00,"568,170.90","9,570.00",59.37,United States,NASDAQ,USD,1.00,--
BBT,BEACON FINANCIAL CORP,Financials,Equity,"564,563.54",0.00,"564,563.54","19,886.00",28.39,United States,NYSE,USD,1.00,--
WAY,WAYSTAR HOLDING CORP,Health Care,Equity,"561,849.54",0.00,"561,849.54","29,838.00",18.83,United States,NASDAQ,USD,1.00,--
CUBI,CUSTOMERS BANCORP INC,Financials,Equity,"561,850.80",0.00,"561,850.80","7,608.00",73.85,United States,NYSE,USD,1.00,--
XRAY,DENTSPLY SIRONA INC,Health Care,Equity,"561,952.62",0.00,"561,952.62","53,982.00",10.41,United States,NASDAQ,USD,1.00,--
AMR,ALPHA METALLURGICAL RESOURCE INC,Materials,Equity,"561,981.77",0.00,"561,981.77","3,089.00",181.93,United States,NYSE,USD,1.00,--
EPAC,ENERPAC TOOL GROUP CORP CLASS A,Industrials,Equity,"562,081.22",0.00,"562,081.22","16,217.00",34.66,United States,NYSE,USD,1.00,--
ADMA,ADMA BIOLOGICS INC,Health Care,Equity,"562,207.00",0.00,"562,207.00","66,142.00",8.50,United States,NASDAQ,USD,1.00,--
KOD,KODIAK SCIENCES INC,Health Care,Equity,"559,447.20",0.00,"559,447.20","14,456.00",38.70,United States,NASDAQ,USD,1.00,--
FWONA,LIBERTY MEDIA FORMULA ONE SERIES A,Communication,Equity,"560,074.02",0.00,"560,074.02","6,726.00",83.27,United States,NASDAQ,USD,1.00,--
TMDX,TRANSMEDICS GROUP INC,Health Care,Equity,"556,684.92",0.00,"556,684.92","8,973.00",62.04,United States,NASDAQ,USD,1.00,--
ICHR,ICHOR HOLDINGS LTD,Information Technology,Equity,"558,303.43",0.00,"558,303.43","7,493.00",74.51,United States,NASDAQ,USD,1.00,--
COHU,COHU INC,Information Technology,Equity,"555,891.84",0.00,"555,891.84","11,354.00",48.96,United States,NASDAQ,USD,1.00,--
FBK,FB FINANCIAL CORP,Financials,Equity,"550,775.25",0.00,"550,775.25","10,643.00",51.75,United States,NYSE,USD,1.00,--
GRAL,GRAIL INC,Health Care,Equity,"547,486.20",0.00,"547,486.20","8,859.00",61.80,United States,NASDAQ,USD,1.00,--
CPRI,CAPRI HOLDINGS LTD,Consumer Discretionary,Equity,"545,471.52",0.00,"545,471.52","31,152.00",17.51,United States,NYSE,USD,1.00,--
RH,RH,Consumer Discretionary,Equity,"546,772.12",0.00,"546,772.12","4,276.00",127.87,United States,NYSE,USD,1.00,--
ZD,ZIFF DAVIS INC,Communication,Equity,"542,886.30",0.00,"542,886.30","13,365.00",40.62,United States,NASDAQ,USD,1.00,--
RLAY,RELAY THERAPEUTICS INC,Health Care,Equity,"543,034.98",0.00,"543,034.98","42,491.00",12.78,United States,NASDAQ,USD,1.00,--
SYBT,STOCK YARDS BANCORP INC,Financials,Equity,"543,860.60",0.00,"543,860.60","7,765.00",70.04,United States,NASDAQ,USD,1.00,--
VAC,MARRIOTT VACATIONS WORLDWIDE CORP,Consumer Discretionary,Equity,"544,525.92",0.00,"544,525.92","7,544.00",72.18,United States,NYSE,USD,1.00,--
ECPG,ENCORE CAPITAL GROUP INC,Financials,Equity,"544,566.99",0.00,"544,566.99","6,663.00",81.73,United States,NASDAQ,USD,1.00,--
BULL,WEBULL CORP CLASS A,Financials,Equity,"541,119.80",0.00,"541,119.80","74,126.00",7.30,United States,NASDAQ,USD,1.00,--
GRBK,GREEN BRICK PARTNERS INC,Consumer Discretionary,Equity,"541,993.32",0.00,"541,993.32","8,466.00",64.02,United States,NYSE,USD,1.00,--
NBTB,NBT BANCORP INC,Financials,Equity,"535,355.94",0.00,"535,355.94","12,063.00",44.38,United States,NASDAQ,USD,1.00,--
NWBI,NORTHWEST BANCSHARES INC,Financials,Equity,"533,408.82",0.00,"533,408.82","39,279.00",13.58,United States,NASDAQ,USD,1.00,--
IOSP,INNOSPEC INC,Materials,Equity,"532,880.00",0.00,"532,880.00","6,661.00",80.00,United States,NASDAQ,USD,1.00,--
LBTYK,LIBERTY GLOBAL LTD CLASS C,Communication,Equity,"529,163.70",0.00,"529,163.70","46,995.00",11.26,United States,NASDAQ,USD,1.00,--
PRLB,PROTO LABS INC,Industrials,Equity,"529,906.14",0.00,"529,906.14","7,302.00",72.57,United States,NYSE,USD,1.00,--
RCUS,ARCUS BIOSCIENCES INC,Health Care,Equity,"530,112.65",0.00,"530,112.65","21,247.00",24.95,United States,NYSE,USD,1.00,--
NTST,NETSTREIT CORP,Real Estate,Equity,"530,395.50",0.00,"530,395.50","25,810.00",20.55,United States,NYSE,USD,1.00,--
CENTA,CENTRAL GARDEN AND PET CLASS A,Consumer Staples,Equity,"527,102.00",0.00,"527,102.00","15,503.00",34.00,United States,NASDAQ,USD,1.00,--
ALRM,ALARM.COM HOLDINGS INC,Information Technology,Equity,"528,782.10",0.00,"528,782.10","12,486.00",42.35,United States,NASDAQ,USD,1.00,--
PTON,PELOTON INTERACTIVE CLASS A INC,Consumer Discretionary,Equity,"526,940.68",0.00,"526,940.68","101,726.00",5.18,United States,NASDAQ,USD,1.00,--
ELVN,ENLIVEN THERAPEUTICS INC,Health Care,Equity,"521,871.12",0.00,"521,871.12","12,114.00",43.08,United States,NASDAQ,USD,1.00,--
AIP,ARTERIS INC,Information Technology,Equity,"522,423.94",0.00,"522,423.94","13,991.00",37.34,United States,NASDAQ,USD,1.00,--
LBTYA,LIBERTY GLOBAL LTD CLASS A,Communication,Equity,"522,804.79",0.00,"522,804.79","45,343.00",11.53,United States,NASDAQ,USD,1.00,--
OMCL,OMNICELL INC,Health Care,Equity,"519,511.80",0.00,"519,511.80","11,861.00",43.80,United States,NASDAQ,USD,1.00,--
CTS,CTS CORP,Information Technology,Equity,"519,739.20",0.00,"519,739.20","8,480.00",61.29,United States,NYSE,USD,1.00,--
NN,NEXTNAV INC,Information Technology,Equity,"520,054.46",0.00,"520,054.46","23,447.00",22.18,United States,NASDAQ,USD,1.00,--
HTH,HILLTOP HOLDINGS INC,Financials,Equity,"520,125.30",0.00,"520,125.30","14,130.00",36.81,United States,NYSE,USD,1.00,--
GNL,GLOBAL NET LEASE INC,Real Estate,Equity,"517,978.40",0.00,"517,978.40","56,302.00",9.20,United States,NYSE,USD,1.00,--
KWR,QUAKER HOUGHTON CORP,Materials,Equity,"518,208.40",0.00,"518,208.40","3,634.00",142.60,United States,NYSE,USD,1.00,--
AIN,ALBANY INTERNATIONAL CORP CLASS A,Industrials,Equity,"518,223.10",0.00,"518,223.10","8,170.00",63.43,United States,NYSE,USD,1.00,--
XHR,XENIA HOTELS RESORTS REIT INC,Real Estate,Equity,"519,191.20",0.00,"519,191.20","31,658.00",16.40,United States,NYSE,USD,1.00,--
BBAI,BIGBEAR.AI HOLDINGS INC,Information Technology,Equity,"515,442.78",0.00,"515,442.78","117,681.00",4.38,United States,NYSE,USD,1.00,--
CASH,PATHWARD FINANCIAL INC,Financials,Equity,"516,054.19",0.00,"516,054.19","6,353.00",81.23,United States,NASDAQ,USD,1.00,--
CWK,CUSHMAN AND WAKEFIELD LTD,Real Estate,Equity,"516,197.30",0.00,"516,197.30","40,265.00",12.82,United States,NYSE,USD,1.00,--
DEI,DOUGLAS EMMETT REIT INC,Real Estate,Equity,"516,861.20",0.00,"516,861.20","44,557.00",11.60,United States,NYSE,USD,1.00,--
OUST,OUSTER INC,Information Technology,Equity,"513,906.12",0.00,"513,906.12","14,742.00",34.86,United States,NASDAQ,USD,1.00,--
CXT,CRANE NXT,Information Technology,Equity,"514,524.49",0.00,"514,524.49","12,931.00",39.79,United States,NYSE,USD,1.00,--
